"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8QW32BHR","journalArticle","2025","Chilian, Andrei","Introduction of curvature index and improvement of calibration curves used in ion chromatography (IC), atomic absorption spectrometry (AAS), UV–vis spectrophotometry and catalytic combustion","Analytica Chimica Acta","","0003-2670","10.1016/j.aca.2024.343521","https://www.sciencedirect.com/science/article/pii/S0003267024013229","Background The calibration curve represents the relationship between known CRM and the response of the instrument (e.g absorbance). Most of the time, in analytical chemistry standards, the linear function (of the 1st degree) is used to characterize the calibration curves. This, at first glance, has some major advantages: simple equation, simple linearity estimation criterion, and easy way of calculation. However, from a quality point of view, the grade 1 calibration curve does not characterize a working domain very well, because it does not take into account the curvature and has larger residuals. Results Here we show that, most of the time, the non-linear secondary function fits the calibration curves much better (argument valid for UV–Vis spectrophotometry, atomic absorption spectrometry (FAAS and ETAAS), catalytic combustion and ion chromatography (IC)), having lower residuals, but also a higher coefficient of determination, R2. The limitation of the secondary non-linear function use is given by the insufficiency of data related to its qualitative characterization. Through this work, we have introduced new characterization criteria for non-linear secondary functions such as curvature angle and curvature index. Although in the specialized literature, the term linearity of the calibration curve has existed for a long time, in reality it has not been fully interpreted. The curvature index developed in this work allows the controlled implementation of non-linear curves, but also with increasing the precision of the results. Significance The curvature index characterizes the degree of curvature of the 1st or 2nd degree calibration functions. Using the 2nd degree calibration function allows the improvement of the obtained results, and curvature parameters (curvature angle and curvature index) allow qualitative characterization of many data sets used for calibration. The degree of curvature of a calibration curve is a new term not found in the literature, which will allow their characterization from a qualitative point of view.","2025-01-22","2026-01-28 01:01:20","2026-01-28 01:01:20","2026-01-28 01:01:20","343521","","","1336","","Analytica Chimica Acta","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\SNRXUKC9\S0003267024013229.html","","","Analytical method; Calibration curve; Curvature angles; Curvature index; Linear function; Non-linear secondary function","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TATF3IWE","journalArticle","2022","Austin, David E.; Lee, Douglas S.; Wang, Chloe X.; Ma, Shihao; Wang, Xuesong; Porter, Joan; Wang, Bo","Comparison of machine learning and the regression-based EHMRG model for predicting early mortality in acute heart failure","International Journal of Cardiology","","0167-5273","10.1016/j.ijcard.2022.07.035","https://www.sciencedirect.com/science/article/pii/S0167527322011056","Background Although risk stratification of patients with acute decompensated heart failure (HF) is important, it is unknown whether machine learning (ML) or conventional statistical models are optimal. We developed ML algorithms to predict 7-day and 30-day mortality in patients with acute HF and compared these with an existing logistic regression model at the same timepoints. Methods Patients presenting to one of 86 hospitals, who were either admitted to hospital or discharged home directly from the emergency department, were randomly selected using stratified random sampling. ML approaches, including neural networks, random forest, XGBoost, and the Lasso, were compared with a validated logistic regression model for discrimination and calibration. Results Among 12,608 patients in our analysis, lasso regression (c-statistic 0.774; 95% CI, 0.743, 0.806) performed better than other ML models for 7-day mortality but did not outperform the baseline logistic regression model (0.794; 95% CI, 0.789, 0.800). For 30-day mortality, XGBoost performed better than other ML models (c-statistic 0.759; 95% CI; 0.740, 0.779), but was not significantly better than logistic regression (c-statistic 0.755; 95% CI, 0.750, 0.762). Logistic regression demonstrated better calibration at 7 days (calibration-in-the-large 0.017; 95% CI, −0.657, 0.692, and calibration slope 0.954; 95% CI, 0.769, 1.139), and at 30 days (−0.026; 95% CI, −0.374, 0.322, and 0.964; 95% CI, 0.831, 1.098), and best Brier scores, compared to ML approaches. Conclusions Logistic regression was comparable to ML in discrimination, but was superior to ML algorithms in calibration overall. ML algorithms for prognosis should routinely report calibration metrics in addition to discrimination.","2022-10-15","2026-01-28 01:01:51","2026-01-28 01:01:51","2026-01-28 01:01:51","78-84","","","365","","International Journal of Cardiology","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\H7ICILIS\S0167527322011056.html","","","Machine learning; Heart failure; Mortality; Outcomes; Prognosis; Statistical models","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6XNLTB6","webpage","2025","Amirreza, Salehi","Hybrid clustering strategies for effective oversampling and undersampling in multiclass classification | Scientific Reports","","","","10.1038/s41598-024-84786-2","https://www.nature.com/articles/s41598-024-84786-2","","2025","2026-01-28 01:02:53","2026-01-28 01:03:39","2026-01-28 01:02:53","","","","","","","","","","","","","","","","","","","","","","","C:\Users\T470s\Zotero\storage\7VV75BSJ\s41598-024-84786-2.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NEWA3BFB","journalArticle","2024","Farhadpour, Sarah; Warner, Timothy A.; Maxwell, Aaron E.","Selecting and Interpreting Multiclass Loss and Accuracy Assessment Metrics for Classifications with Class Imbalance: Guidance and Best Practices","Remote Sensing","","2072-4292","10.3390/rs16030533","https://www.mdpi.com/2072-4292/16/3/533","Evaluating classification accuracy is a key component of the training and validation stages of thematic map production, and the choice of metric has profound implications for both the success of the training process and the reliability of the final accuracy assessment. We explore key considerations in selecting and interpreting loss and assessment metrics in the context of data imbalance, which arises when the classes have unequal proportions within the dataset or landscape being mapped. The challenges involved in calculating single, integrated measures that summarize classification success, especially for datasets with considerable data imbalance, have led to much confusion in the literature. This confusion arises from a range of issues, including a lack of clarity over the redundancy of some accuracy measures, the importance of calculating final accuracy from population-based statistics, the effects of class imbalance on accuracy statistics, and the differing roles of accuracy measures when used for training and final evaluation. In order to characterize classification success at the class level, users typically generate averages from the class-based measures. These averages are sometimes generated at the macro-level, by taking averages of the individual-class statistics, or at the micro-level, by aggregating values within a confusion matrix, and then, calculating the statistic. We show that the micro-averaged producer’s accuracy (recall), user’s accuracy (precision), and F1-score, as well as weighted macro-averaged statistics where the class prevalences are used as weights, are all equivalent to each other and to the overall accuracy, and thus, are redundant and should be avoided. Our experiment, using a variety of loss metrics for training, suggests that the choice of loss metric is not as complex as it might appear to be, despite the range of choices available, which include cross-entropy (CE), weighted CE, and micro- and macro-Dice. The highest, or close to highest, accuracies in our experiments were obtained by using CE loss for models trained with balanced data, and for models trained with imbalanced data, the highest accuracies were obtained by using weighted CE loss. We recommend that, since weighted CE loss used with balanced training is equivalent to CE, weighted CE loss is a good all-round choice. Although Dice loss is commonly suggested as an alternative to CE loss when classes are imbalanced, micro-averaged Dice is similar to overall accuracy, and thus, is particularly poor for training with imbalanced data. Furthermore, although macro-Dice resulted in models with high accuracy when the training used balanced data, when the training used imbalanced data, the accuracies were lower than for weighted CE. In summary, the significance of this paper lies in its provision of readers with an overview of accuracy and loss metric terminology, insight regarding the redundancy of some measures, and guidance regarding best practices.","2024-01","2026-01-28 01:04:24","2026-01-28 01:04:24","2026-01-28 01:04:24","533","","3","16","","","Selecting and Interpreting Multiclass Loss and Accuracy Assessment Metrics for Classifications with Class Imbalance","","","","","Multidisciplinary Digital Publishing Institute","","en","http://creativecommons.org/licenses/by/3.0/","","","","www.mdpi.com","","","","C:\Users\T470s\Zotero\storage\PKTIYKNF\Farhadpour et al. - 2024 - Selecting and Interpreting Multiclass Loss and Accuracy Assessment Metrics for Classifications with.pdf","","","deep learning; accuracy assessment; class-based statistics; data imbalance; loss metrics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DEYNEQGK","conferencePaper","2024","Holzmüller, David; Grinsztajn, Léo; Steinwart, Ingo","Better by default: strong pre-tuned MLPs and boosted trees on tabular data","Proceedings of the 38th International Conference on Neural Information Processing Systems","979-8-3313-1438-5","","","","For classification and regression on tabular data, the dominance of gradient-boosted decision trees (GBDTs) has recently been challenged by often much slower deep learning methods with extensive hyperparameter tuning. We address this discrepancy by introducing (a) RealMLP, an improved multilayer perceptron (MLP), and (b) strong meta-tuned default parameters for GBDTs and RealMLP. We tune RealMLP and the default parameters on a meta-train benchmark with 118 datasets and compare them to hyperparameter-optimized versions on a disjoint meta-test benchmark with 90 datasets, as well as the GBDT-friendly benchmark by Grinsztajn et al. (2022). Our benchmark results on medium-to-large tabular datasets (1K-500K samples) show that RealMLP offers a favorable time-accuracy tradeoff compared to other neural baselines and is competitive with GBDTs in terms of benchmark scores. Moreover, a combination of RealMLP and GBDTs with improved default parameters can achieve excellent results without hyperparameter tuning. Finally, we demonstrate that some of RealMLP's improvements can also considerably improve the performance of TabR with default parameters.","2024","2026-01-28 01:06:03","2026-01-28 01:06:03","2026-01-27","26577–26658","","","37","","","Better by default","NIPS '24","","","","Curran Associates Inc.","Red Hook, NY, USA","","","","","","ACM Digital Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YLMVPUJS","journalArticle","2022","Desprez, Marine; Zawada, Kyle; Ramp, Daniel","Overcoming the ordinal imbalanced data problem by combining data processing and stacked generalizations","Machine Learning with Applications","","2666-8270","10.1016/j.mlwa.2021.100241","https://www.sciencedirect.com/science/article/pii/S2666827021001213","Ordinal imbalanced datasets are pervasive in real world applications but remain challenging to analyse as they require specific methods to account for the ordering information and imbalanced classes. Failure to account for both those characteristics can substantially impact the model predictive performance. However, existing methods tend to focus either on ordinality or imbalance, rather than addressing both simultaneously. The few approaches that do account for both characteristics are not always easy to implement for non-advanced analysts and simpler approaches are needed to facilitate appropriate data processing. Here, we developed a general approach using some of the most popular machine learning algorithms to ensure appropriate processing of ordinal imbalanced datasets and to optimize the predictions of all classes. After transforming the multi-class ordinal problem into a well-known binary problem, we implemented several different resampling methods in a decision-tree classifier. We then used a stacked generalization algorithm to combine the classifiers to improve model predictive performance. To test our approach, we used two ordinal imbalanced datasets on student performance and wine quality. Individual resampling techniques tended to improve the accuracy of minority classes, while simultaneously increasing the number of false positives in those classes. This resulted in a decrease, sometimes substantial, in accuracy of other classes. The stacking model offered a good compromise between improvement in accuracy of minority classes and mitigation of reduced accuracy in other classes. Our approach provided useful insights into modelling strategies that should be favoured for implementation in production that involve these common datasets, depending on the end-user interests.","2022-03-15","2026-01-28 01:07:37","2026-01-28 01:07:37","2026-01-28 01:07:37","100241","","","7","","Machine Learning with Applications","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\TS622T6S\S2666827021001213.html","","","Machine learning; Classification; Imbalanced data; Ordinal data; Random forests; Rare events; Resampling methods; Stacked generalizations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMQDU429","conferencePaper","2023","Oztas, Berkan; Cetinkaya, Deniz; Adedoyin, Festus; Budka, Marcin; Dogan, Huseyin; Aksu, Gokhan","Enhancing Anti-Money Laundering: Development of a Synthetic Transaction Monitoring Dataset","2023 IEEE International Conference on e-Business Engineering (ICEBE)","","2472-8527","10.1109/ICEBE59045.2023.00028","https://ieeexplore.ieee.org/document/10356193","Money laundering remains a continuous global problem, necessitating the development of new enhanced transaction monitoring methods. Current anti-money laundering (AML) procedures within the industry are inefficient, and access to transaction monitoring data is limited due to legal and privacy constraints, with available data lacking true labels and diversity. This study presents a new AML transaction generator and uses it to create a dataset called SAML-D. The SAML-D dataset contains 12 features and 28 typologies, expanding beyond the existing datasets by incorporating a wider range of typologies, geographic locations, high-risk countries, and high-risk payment types. The typologies are created based on existing datasets, the literature, and semi-structured interviews with AML specialists. Additionally, machine learning experiments are conducted to present the applicability of the dataset within the field of AML and results are compared to an existing dataset. The primary purpose of the generator and dataset is to provide researchers with an additional resource to evaluate their models and facilitate comparative analysis of their results, potentially assisting the development of more advanced and capable transaction monitoring methods.","2023-11","2026-01-28 01:08:20","2026-01-28 01:08:20","2026-01-28 01:08:20","47-54","","","","","","Enhancing Anti-Money Laundering","","","","","","","","","","","","IEEE Xplore","","ISSN: 2472-8527","","C:\Users\T470s\Zotero\storage\IED7LHBV\10356193.html","","","Machine learning; Data privacy; Analytical models; Anti-Money Laundering (AML); Artificial Intelligence; Complexity theory; Generators; Industries; Law; Machine Learning; Synthetic Dataset; Transaction Monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023 IEEE International Conference on e-Business Engineering (ICEBE)","","","","","","","","","","","","","","",""
"KLTJZN58","journalArticle","2025","Johannessen, Fredrik; Jullum, Martin","Finding money launderers using heterogeneous graph neural networks","The Journal of Finance and Data Science","","2405-9188","10.1016/j.jfds.2025.100175","https://www.sciencedirect.com/science/article/pii/S2405918825000273","The finance industry depends on effective anti-money laundering (AML) systems to ensure compliance and maintain operational efficiency. However, existing AML systems, which are predominantly rule-based, frequently struggle to detect money laundering accurately. In particular, their inability to learn from historical data and properly account for diverse customer behavior is problematic. Also accounting for the vast amounts of transactional data generated daily, this challenge calls for big data analytics and advanced machine learning techniques. In line with this, the present paper explores a graph neural network (GNN) approach, a state-of-the-art machine learning technique, to identify money laundering activities within a large heterogeneous network constructed from real-world bank transactions and business role data from DNB, Norway’s largest bank. To this end, we extend the (homogeneous) Message Passing Neural Network (MPNN) architecture to operate on a heterogeneous graph, and demonstrate its strong performance in detecting money laundering activities. We showcase the suitability of utilizing GNN methodology to improve electronic surveillance systems for detecting money laundering, thereby contributing a pioneering approach to AML through the application of advanced data science techniques. To the best of our knowledge, this is the first publication applying heterogeneous GNNs for AML purposes with a large real-world heterogeneous network.","2025-12-01","2026-01-28 01:09:59","2026-01-28 01:09:59","2026-01-28 01:09:59","100175","","","11","","The Journal of Finance and Data Science","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\L7WJJ9T8\S2405918825000273.html","","","Graph neural networks; Anti-Money laundering; Heterogeneous graphs; PyTorch geometric; Supervised learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KVEQJ3J6","journalArticle","2025","Wang, Alex X.; Le, Viet-Tuan; Trung, Hau Nguyen; Nguyen, Binh P.","Addressing imbalance in health data: Synthetic minority oversampling using deep learning","Computers in Biology and Medicine","","0010-4825","10.1016/j.compbiomed.2025.109830","https://www.sciencedirect.com/science/article/pii/S0010482525001805","Class imbalances in healthcare data, characterized by a disproportionate number of positive cases compared to negative ones, can lead to biased machine learning models that favor the majority class. Ensuring good performance across all classes is crucial for improving healthcare delivery and patient safety. Traditional oversampling methods like SMOTE and its variants face several limitations: they struggle with capturing complex data distributions, handling heterogeneous data types, and natively supporting multi-class datasets. To address these issues, we propose a deep learning based solution using an Auxiliary-guided Conditional Variational Autoencoder (ACVAE) enhanced with contrastive learning. Additionally, we introduce an ensemble technique where ACVAE creates synthetic positive samples, followed by the use of the Edited Centroid-Displacement Nearest Neighbor (ECDNN) algorithm to reduce the majority class. This combined approach takes advantage of ACVAE’s ability to produce diverse oversampled data and ECDNN’s skill in handling noise through selective undersampling, leading to a more balanced and informative dataset. Our experiments on 12 different health datasets show the effectiveness of our method. We conduct a thorough evaluation of our approach against traditional oversampling techniques and several benchmark machine learning models. The results demonstrate notable improvements in model performance across various metrics, highlighting the potential of deep learning based synthetic oversampling to address class imbalances in healthcare data.","2025-04-01","2026-01-28 01:11:03","2026-01-28 01:11:03","2026-01-28 01:11:03","109830","","","188","","Computers in Biology and Medicine","Addressing imbalance in health data","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\2H25QCXI\S0010482525001805.html","","","Deep learning; Synthetic data; Contrastive learning; Imbalance data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B4KGKZKN","journalArticle","2025","Azamuke, Denish; Katarahweire, Marriette; Bainomugisha, Engineer","A labeled synthetic mobile money transaction dataset","Data in Brief","","2352-3409","10.1016/j.dib.2025.111534","https://www.sciencedirect.com/science/article/pii/S2352340925002665","This data article introduces a labeled synthetic mobile money transaction dataset created using MoMTSim, a multi-agent-based simulation platform designed and validated specifically for mobile money transactions. MoMTSim toolkit simulates mobile money interactions, ensuring that the generated synthetic dataset closely mimics the statistical properties of real transaction data. This dataset encapsulates a wide range of transaction features, such as timestamps (step), transaction amounts, the initial and new account balances of both the initiator and recipient, participant IDs, and the types of transactions conducted. The included transaction types span deposits, withdrawals, transfers, payments, and debits. Each record in the dataset also carries a label that identifies whether the transaction is legitimate or fraudulent. The synthesis of this dataset using MoMTSim is described in this article and its structure and summary statistics are also presented. The dataset is particularly suitable for training and testing machine learning algorithms to detect financial fraud. Additionally, it holds the potential for benchmarking fraud detection algorithms and systems and validating synthetic data generation methodologies.","2025-06-01","2026-01-28 01:12:04","2026-01-28 01:12:04","2026-01-28 01:12:04","111534","","","60","","Data in Brief","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\ACKGL5G3\S2352340925002665.html","","","Fraud detection; Digital wallet; Financial data; Phone-based payments; Simulated records","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RMXEPGAU","journalArticle","2025","Adams, Tim; Birkenbihl, Colin; Otte, Karen; Ng, Hwei Geok; Rieling, Jonas Adrian; Näher, Anatol-Fiete; Sax, Ulrich; Prasser, Fabian; Fröhlich, Holger","On the fidelity versus privacy and utility trade-off of synthetic patient data","iScience","","2589-0042","10.1016/j.isci.2025.112382","https://www.sciencedirect.com/science/article/pii/S2589004225006431","The use of synthetic data is a widely discussed and promising solution for privacy-preserving medical research. Synthetic data may, however, not always rule out the risk of re-identifying characteristics of real patients and can vary greatly in terms of data fidelity and utility. We systematically evaluate the trade-offs between privacy, fidelity, and utility across five synthetic data models and three patient-level datasets. We evaluate fidelity based on statistical similarity to the real data, utility on three machine learning use cases, and privacy via membership inference, singling out, and attribute inference risks. Synthetic data without differential privacy (DP) maintained fidelity and utility without evident privacy breaches, whereas DP-enforced models significantly disrupted correlation structures. K-anonymity-based data sanitization of demographic features, while preserving fidelity, introduced notable privacy risks. Our findings emphasize the need to advance methods that effectively balance privacy, fidelity, and utility in synthetic patient data generation.","2025-05-16","2026-01-28 01:12:53","2026-01-28 01:12:53","2026-01-28 01:12:53","112382","","5","28","","iScience","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\H3TRKZBH\S2589004225006431.html","","","Health informatics; Bioinformatics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CKRU2UX8","journalArticle","2023","Mitra, Rahul; Bajpai, Anurag; Biswas, Krishanu","ADASYN-assisted machine learning for phase prediction of high entropy carbides","Computational Materials Science","","0927-0256","10.1016/j.commatsci.2023.112142","https://www.sciencedirect.com/science/article/pii/S0927025623001362","The lack of appropriate data and data imbalance hindered the development of ML models for identifying novel high-entropy ceramics. To circumvent data imbalance for ML-based ceramic design, we build a semi-synthetic database of high entropy carbides using literature data, atomic environment mapping-based structure plots and adaptive synthetic sampling (ADASYN) technique. A 5-fold cross-validated kNN classifier was trained on both original and balanced datasets. The kNN model trained on a balanced dataset has 95% testing accuracy while controlling for overfitting. SHAP describes the relationship between characteristics and goal variables. This paper shows a new ML approach with a decreased bias to predict high-entropy single-phase carbides preemptively.","2023-04-25","2026-01-28 01:22:23","2026-01-28 01:22:23","2026-01-28 01:22:23","112142","","","223","","Computational Materials Science","","","","","","","","","","","","","ScienceDirect","","","","C:\Users\T470s\Zotero\storage\G5GMN65D\S0927025623001362.html","","","Machine learning; Adaptative synthetic sampling; High entropy ceramics; k-Nearest Neighbor; SHapley Additive exPlanations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
